Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,94.1,,,93,95.1,C2,T9,NS012,BOC04,RAC02,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Gender,Male,Percentage,%,93.5,,,93,94,C2,T9,NS012,BOC02,GEN01,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,93.5,,,92.6,94.3,C2,T9,NS012,BOC04,RAC04,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,25-44,Percentage,%,93.1,,,92.5,93.8,C2,T9,NS012,BOC03,AGE04,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Other,Percentage,%,93,,,91.6,94.3,C2,T9,NS012,BOC04,RAC07,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,92.4,,,92,92.8,C2,T9,NS012,BOC01,OVR01,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,91.7,,,91.1,92.2,C2,T9,NS012,BOC04,RAC01,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,65+,Percentage,%,91.6,,,90.7,92.5,C2,T9,NS012,BOC03,AGE06,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Gender,Female,Percentage,%,91.4,,,90.8,91.9,C2,T9,NS012,BOC02,GEN02,0,
2014,US,United States,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,45-64,Percentage,%,91.2,,,90.5,91.8,C2,T9,NS012,BOC03,AGE05,0,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,18-24,Percentage,%,94.1,,,90.8,96.3,C2,T9,NS012,BOC03,AGE01,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,93.2,,,87.9,96.3,C2,T9,NS012,BOC04,RAC02,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Gender,Male,Percentage,%,92.9,,,91.8,93.9,C2,T9,NS012,BOC02,GEN01,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,92.9,,,91.5,94,C2,T9,NS012,BOC04,RAC04,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Other,Percentage,%,92.5,,,90.1,94.3,C2,T9,NS012,BOC04,RAC07,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,25-44,Percentage,%,92.5,,,91,93.7,C2,T9,NS012,BOC03,AGE04,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,91.5,,,90.7,92.3,C2,T9,NS012,BOC01,OVR01,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,65+,Percentage,%,91.1,,,89.4,92.5,C2,T9,NS012,BOC03,AGE06,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Gender,Female,Percentage,%,90.3,,,89.2,91.3,C2,T9,NS012,BOC02,GEN02,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,90.2,,,89,91.4,C2,T9,NS012,BOC04,RAC01,104,
2014,WEST,West,NHIS,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Heart Disease and Stroke Objective 4: Prevalence of adults who have had their blood pressure measured within the preceding 2 years and can state whether their blood pressure was normal or high (18+) (Percentage); NHIS,Age,45-64,Percentage,%,89.8,,,88.4,91.1,C2,T9,NS012,BOC03,AGE05,104,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,96.8,,,96,97.4,C2,T9,NS013,BOC02,GEN02,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,95.8,,,94.3,96.9,C2,T9,NS013,BOC04,RAC02,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,95.3,,,94.6,95.9,C2,T9,NS013,BOC04,RAC01,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,95.2,,,94.5,95.7,C2,T9,NS013,BOC01,OVR01,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,95.1,,,94.3,95.8,C2,T9,NS013,BOC03,AGE04,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,94.7,,,92.3,96.3,C2,T9,NS013,BOC03,AGE01,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,94.1,,,92.9,95.2,C2,T9,NS013,BOC03,AGE05,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,93.7,,,87.6,96.9,C2,T9,NS013,BOC04,RAC07,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,93.5,,,92.4,94.4,C2,T9,NS013,BOC02,GEN01,103,
2003,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,91.7,,,88.2,94.3,C2,T9,NS013,BOC04,RAC04,103,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,96.9,,,96,97.5,C2,T9,NS013,BOC02,GEN02,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,96.3,,,94.8,97.4,C2,T9,NS013,BOC03,AGE06,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,95.8,,,95,96.5,C2,T9,NS013,BOC04,RAC01,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,95.7,,,95,96.3,C2,T9,NS013,BOC01,OVR01,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,95.6,,,93.3,97.2,C2,T9,NS013,BOC04,RAC02,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,95.3,,,94.1,96.3,C2,T9,NS013,BOC03,AGE04,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,95.2,,,93.9,96.3,C2,T9,NS013,BOC03,AGE05,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,94.3,,,90,96.8,C2,T9,NS013,BOC04,RAC07,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,94.3,,,93.2,95.2,C2,T9,NS013,BOC02,GEN01,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,94.2,,,90.8,96.4,C2,T9,NS013,BOC04,RAC04,101,
2003,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,96.8,,,94.3,98.3,C2,T9,NS013,BOC03,AGE01,101,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,96.3,,,95.4,97.1,C2,T9,NS013,BOC03,AGE06,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,95.9,,,95.2,96.5,C2,T9,NS013,BOC02,GEN02,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,95,,,93.7,96,C2,T9,NS013,BOC04,RAC02,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,94.9,,,94.1,95.6,C2,T9,NS013,BOC03,AGE05,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,94.6,,,93.8,95.2,C2,T9,NS013,BOC04,RAC01,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,94.4,,,93.8,95,C2,T9,NS013,BOC01,OVR01,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,94.1,,,92.1,95.6,C2,T9,NS013,BOC03,AGE01,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,93.9,,,92,95.4,C2,T9,NS013,BOC04,RAC04,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,93.2,,,92.1,94.2,C2,T9,NS013,BOC03,AGE04,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,92.8,,,91.9,93.6,C2,T9,NS013,BOC02,GEN01,102,
2003,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,90.1,,,84.9,93.7,C2,T9,NS013,BOC04,RAC07,102,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,96.3,,,95.9,96.6,C2,T9,NS013,BOC02,GEN02,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,95.1,,,94.2,95.8,C2,T9,NS013,BOC04,RAC02,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,95,,,94.6,95.3,C2,T9,NS013,BOC04,RAC01,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,96.4,,,95.8,96.9,C2,T9,NS013,BOC03,AGE06,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,94.8,,,94.2,95.2,C2,T9,NS013,BOC03,AGE05,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,94.6,,,94.3,94.9,C2,T9,NS013,BOC01,OVR01,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,94.4,,,93.4,95.3,C2,T9,NS013,BOC03,AGE01,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,93.7,,,93.2,94.3,C2,T9,NS013,BOC03,AGE04,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,92.9,,,92.4,93.4,C2,T9,NS013,BOC02,GEN01,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,92.8,,,90.8,94.4,C2,T9,NS013,BOC04,RAC07,0,
2003,US,United States,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,92.7,,,91.7,93.7,C2,T9,NS013,BOC04,RAC04,0,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,95.7,,,94.9,96.4,C2,T9,NS013,BOC02,GEN02,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,95.2,,,93.6,96.4,C2,T9,NS013,BOC03,AGE06,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,94.8,,,93.8,95.7,C2,T9,NS013,BOC03,AGE05,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,94.2,,,93.1,95.2,C2,T9,NS013,BOC04,RAC01,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,93.6,,,90.2,95.8,C2,T9,NS013,BOC04,RAC07,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,93.5,,,92.7,94.1,C2,T9,NS013,BOC01,OVR01,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,92.5,,,88.8,95,C2,T9,NS013,BOC04,RAC02,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,92.3,,,89.7,94.4,C2,T9,NS013,BOC03,AGE01,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,91.8,,,90.1,93.2,C2,T9,NS013,BOC03,AGE04,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,91.4,,,89.7,92.8,C2,T9,NS013,BOC04,RAC04,104,
2003,WEST,West,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,91,,,89.7,92.2,C2,T9,NS013,BOC02,GEN01,104,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,98.4,,,96.9,99.1,C2,T9,NS013,BOC03,AGE06,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,96.7,,,93.7,98.3,C2,T9,NS013,BOC04,RAC07,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,95.2,,,92.7,96.9,C2,T9,NS013,BOC04,RAC02,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,95.1,,,94.2,95.9,C2,T9,NS013,BOC04,RAC01,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,94.8,,,94,95.5,C2,T9,NS013,BOC01,OVR01,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,97.1,,,96.2,97.8,C2,T9,NS013,BOC02,GEN02,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,94.3,,,90.6,96.7,C2,T9,NS013,BOC03,AGE01,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,94.1,,,92.3,95.5,C2,T9,NS013,BOC03,AGE05,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,94,,,92.8,95,C2,T9,NS013,BOC03,AGE04,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,92.4,,,91,93.6,C2,T9,NS013,BOC02,GEN01,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,90.2,,,86,93.2,C2,T9,NS013,BOC04,RAC04,103,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,98.5,,,97.6,99.1,C2,T9,NS013,BOC03,AGE06,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,96.6,,,95.5,97.4,C2,T9,NS013,BOC02,GEN02,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,96.5,,,95.5,97.3,C2,T9,NS013,BOC04,RAC01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Other,Percentage,%,96,,,91.3,98.2,C2,T9,NS013,BOC04,RAC07,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,95.7,,,94.7,96.4,C2,T9,NS013,BOC01,OVR01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,18-24,Percentage,%,95.4,,,90.9,97.8,C2,T9,NS013,BOC03,AGE01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,45-64,Percentage,%,95.3,,,94,96.3,C2,T9,NS013,BOC03,AGE05,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,25-44,Percentage,%,94.8,,,93.1,96.2,C2,T9,NS013,BOC03,AGE04,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Male,Percentage,%,94.6,,,93,95.9,C2,T9,NS013,BOC02,GEN01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,93.8,,,90,96.3,C2,T9,NS013,BOC04,RAC02,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,91.8,,,88.1,94.5,C2,T9,NS013,BOC04,RAC04,101,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Age,65+,Percentage,%,97.4,,,96.1,98.2,C2,T9,NS013,BOC03,AGE06,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Hypertension,Prevalence of adults who have had their blood pressure measured within the preceding 2 years (18+) (Percentage); NHIS,Gender,Female,Percentage,%,96.5,,,95.9,97.1,C2,T9,NS013,BOC02,GEN02,102,
